2.3047	15.62%	3 (x24)
2.3020	3.12%	3 (x30)
2.2869	9.38%	3 (x31)
2.2980	12.50%	3 (x29)
2.2985	0.00%	3 (x29)
2.3281	9.38%	7 (x31)
2.2686	18.75%	7 (x27)
2.2957	18.75%	7 (x30)
2.2594	15.62%	7 (x29)
2.2837	18.75%	7 (x32)
2.2838	15.62%	7 (x32)
2.3260	6.25%	7 (x32)
2.3166	9.38%	7 (x32)
2.3061	6.25%	7 (x32)
2.3529	6.25%	7 (x32)
2.2774	18.75%	7 (x32)
2.3521	3.12%	7 (x32)
2.3021	12.50%	7 (x32)
2.2785	12.50%	7 (x32)
2.3485	12.50%	7 (x32)
2.3208	6.25%	7 (x32)
2.2994	3.12%	7 (x32)
2.2878	18.75%	7 (x32)
2.2907	18.75%	7 (x32)
2.3405	6.25%	7 (x32)
2.2786	15.62%	7 (x32)
2.3079	9.38%	7 (x32)
2.2996	15.62%	7 (x31)
2.2946	18.75%	7 (x31)
2.2726	12.50%	7 (x30)
2.2782	6.25%	7 (x30)
2.2912	18.75%	7 (x31)
2.3048	9.38%	7 (x30)
2.2988	9.38%	7 (x32)
2.2756	25.00%	7 (x32)
2.3001	9.38%	7 (x32)
2.3526	6.25%	7 (x32)
2.3507	6.25%	7 (x28)
2.3145	9.38%	7 (x31)
2.2941	15.62%	7 (x28)
2.3181	6.25%	7 (x31)
2.2789	9.38%	7 (x31)
2.3211	3.12%	7 (x28)
2.2890	21.88%	7 (x31)
2.3371	12.50%	7 (x32)
2.3389	6.25%	7 (x31)
2.2841	15.62%	3 (x26)
2.2996	9.38%	3 (x28)
2.2761	6.25%	3 (x29)
2.3172	9.38%	3 (x30)
2.3108	9.38%	3 (x28)
2.3091	3.12%	1 (x30)
2.2967	9.38%	1 (x26)
2.3027	6.25%	1 (x29)
2.3239	9.38%	1 (x25)
2.2918	12.50%	1 (x28)
2.2960	3.12%	1 (x26)
2.3203	12.50%	1 (x28)
2.2946	9.38%	1 (x22)
2.2618	15.62%	8 (x32)
2.2930	6.25%	8 (x32)
2.3117	3.12%	8 (x32)
2.3134	9.38%	1 (x17)
2.2754	25.00%	1 (x27)
2.2970	9.38%	1 (x24)
2.3227	15.62%	1 (x31)
2.3138	6.25%	1 (x28)
2.3336	6.25%	1 (x30)
2.2843	21.88%	1 (x31)
2.3155	3.12%	1 (x28)
2.2944	12.50%	1 (x27)
2.2783	9.38%	1 (x29)
2.3114	6.25%	1 (x31)
2.2966	9.38%	1 (x28)
2.2727	21.88%	1 (x29)
2.3095	12.50%	1 (x29)
2.2931	12.50%	1 (x30)
2.2892	12.50%	1 (x31)
2.3110	9.38%	1 (x32)
2.2671	25.00%	1 (x30)
2.3005	9.38%	1 (x24)
2.2795	15.62%	1 (x25)
2.3064	15.62%	1 (x29)
2.2932	12.50%	1 (x27)
2.2775	15.62%	1 (x25)
2.2832	21.88%	1 (x25)
2.2852	12.50%	1 (x30)
2.2877	15.62%	1 (x27)
2.3156	12.50%	1 (x29)
2.3316	3.12%	1 (x27)
2.3096	9.38%	1 (x31)
2.2712	18.75%	1 (x28)
2.2784	12.50%	1 (x31)
2.3211	3.12%	1 (x27)
2.3209	6.25%	1 (x29)
2.2925	6.25%	1 (x28)
2.3213	6.25%	1 (x28)
2.3103	6.25%	1 (x30)
2.3041	9.38%	1 (x30)
2.2859	18.75%	1 (x27)
2.2783	21.88%	1 (x27)
2.2669	12.50%	1 (x27)
2.3021	6.25%	1 (x26)
2.3327	6.25%	1 (x28)
2.3280	6.25%	1 (x27)
2.3110	6.25%	1 (x22)
2.2990	9.38%	7 (x18)
2.3175	3.12%	7 (x30)
2.2993	21.88%	7 (x26)
2.2679	18.75%	7 (x29)
2.3146	12.50%	7 (x29)
2.3105	6.25%	7 (x28)
2.3431	6.25%	7 (x28)
2.3158	9.38%	7 (x28)
2.3302	9.38%	7 (x27)
2.3150	9.38%	7 (x29)
2.2604	12.50%	7 (x28)
2.3374	9.38%	7 (x31)
2.3286	3.12%	7 (x30)
2.3004	18.75%	7 (x29)
2.3215	15.62%	7 (x30)
2.2741	6.25%	7 (x31)
2.2726	3.12%	7 (x24)
2.2700	9.38%	6 (x19)
2.3233	9.38%	6 (x16)
2.3103	15.62%	1 (x25)
2.2885	9.38%	1 (x26)
2.3301	12.50%	1 (x31)
2.3056	9.38%	1 (x28)
2.3081	12.50%	1 (x29)
2.3215	6.25%	1 (x27)
2.3026	9.38%	1 (x31)
2.2777	3.12%	1 (x32)
2.3012	18.75%	1 (x32)
2.2767	15.62%	1 (x29)
2.3024	12.50%	1 (x29)
2.3113	9.38%	1 (x28)
2.3147	9.38%	1 (x31)
2.2799	12.50%	1 (x31)
2.2538	25.00%	1 (x31)
2.2459	12.50%	1 (x29)
2.3178	9.38%	1 (x28)
2.3054	15.62%	1 (x30)
2.3021	15.62%	1 (x30)
2.2680	25.00%	1 (x30)
2.3364	9.38%	1 (x30)
2.3146	9.38%	1 (x28)
2.2596	18.75%	1 (x32)
